time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1988-07-03T02:16:56.960Z,6.881,-73.117,158.1,4.3,mb,,,,0.7,us,usp0003hhy,2014-11-07T00:42:27.290Z,"13 km SSW of Piedecuesta, Colombia",earthquake,,7.9,,1,reviewed,us,us
1988-07-09T21:32:13.290Z,6.832,-73.252,173.2,4,mb,,,,1,us,usp0003hr6,2014-11-07T00:42:30.239Z,"2 km NE of Zapatoca, Colombia",earthquake,,23.4,,3,reviewed,us,us
1988-07-11T01:53:02.240Z,-4.756,-81.158,33,4.4,mb,,,,0.8,us,usp0003hs5,2014-11-07T00:42:30.362Z,"20 km NNW of San Lucas ( Pueblo Nuevo de Colan), Peru",earthquake,,,,1,reviewed,us,us
1988-07-12T09:55:54.040Z,9.852,-71.379,29.3,5.2,mw,,,,0.8,us,usp0003ht9,2022-04-28T20:41:06.438Z,"33 km SSW of Lagunillas, Venezuela",earthquake,,5.1,,,reviewed,us,hrv
1988-07-17T21:23:10.130Z,6.807,-73.087,155.3,4.9,mb,,,,1,us,usp0003hy7,2014-11-07T00:42:31.160Z,"8 km N of Jordán, Colombia",earthquake,,5.5,,22,reviewed,us,us
1988-07-18T07:10:50.050Z,6.839,-72.975,158.7,4.4,mb,,,,0.8,us,usp0003hyk,2014-11-07T00:42:31.218Z,"9 km N of Cepitá, Colombia",earthquake,,,,11,reviewed,us,us
1988-08-04T11:38:09.960Z,-2.413,-80.184,33,4.7,mb,,,,1.1,us,usp0003jn2,2014-11-07T00:42:37.746Z,"32 km SW of Santa Lucía, Ecuador",earthquake,,,,8,reviewed,us,us
1988-08-09T20:05:29.100Z,5.37,-78.2,33,4.7,mb,,,,1,us,usp0003jte,2014-11-07T00:42:39.194Z,"103 km WNW of Pizarro, Colombia",earthquake,,,,8,reviewed,us,us
1988-08-14T09:04:45.540Z,7.137,-79.51,33,4.4,mb,,,,1.3,us,usp0003jz7,2014-11-07T00:42:40.307Z,"71 km SE of Pedasí, Panama",earthquake,,,,4,reviewed,us,us
1988-08-14T12:08:56.840Z,6.892,-73.163,161.9,4.6,mb,,,,0.7,us,usp0003jze,2014-11-07T00:42:40.371Z,"13 km E of Betulia, Colombia",earthquake,,16.9,,1,reviewed,us,us
1988-08-14T14:58:24.290Z,7.064,-79.616,33,4.5,mb,,,,1.3,us,usp0003jzh,2014-11-07T00:42:40.393Z,"68 km SE of Pedasí, Panama",earthquake,,,,2,reviewed,us,us
1988-08-20T03:06:31.410Z,-2.506,-79.587,47.4,5,mb,,,,0.9,us,usp0003k5u,2014-11-07T00:42:41.485Z,"18 km N of Naranjal, Ecuador",earthquake,,9.4,,14,reviewed,us,us
1988-08-22T08:57:02.180Z,-1.879,-77.402,59.4,4.6,mb,,,,1,us,usp0003k8v,2014-11-07T00:42:41.916Z,"65 km ESE of Palora, Ecuador",earthquake,,20.9,,1,reviewed,us,us
1988-08-23T10:34:22.150Z,6.856,-73.035,159.2,3.8,mb,,,,0.4,us,usp0003kad,2014-11-07T00:42:42.094Z,"13 km NNW of Cepitá, Colombia",earthquake,,4.8,,2,reviewed,us,us
1988-08-25T16:29:27.240Z,7.132,-72.091,33,4.1,mb,,,,1.1,us,usp0003kcv,2014-11-07T00:42:42.317Z,"14 km N of Cubará, Colombia",earthquake,,,,1,reviewed,us,us
1988-09-15T18:48:01.110Z,-1.442,-77.866,170.2,6.2,mw,,,,1,us,usp0003m02,2022-04-28T20:35:42.428Z,"15 km ENE of Puyo, Ecuador",earthquake,,,,,reviewed,us,nc
1988-09-20T17:56:18.070Z,4.669,-77.423,34.7,5.8,mw,,,,1.1,us,usp0003m4d,2022-04-28T20:35:52.504Z,"32 km SSW of Pizarro, Colombia",earthquake,,5.3,,,reviewed,us,hrv
1988-09-21T13:57:44.730Z,-1.484,-77.956,163.8,4.9,mb,,,,0.8,us,usp0003m55,2014-11-07T00:42:50.074Z,"5 km E of Puyo, Ecuador",earthquake,,4.8,,40,reviewed,us,us
1988-10-06T18:23:47.590Z,6.871,-73.067,157,4,mb,,,,1.1,us,usp0003mk7,2014-11-07T00:42:56.257Z,"13 km S of Piedecuesta, Colombia",earthquake,,,,4,reviewed,us,us
1988-10-20T10:11:57.680Z,9.291,-80.716,33,4.3,md,,,,0.2,us,usp0003n00,2014-11-07T00:42:58.766Z,"28 km NNW of Coclé del Norte, Panama",earthquake,,,,,reviewed,us,hdc
1988-10-30T00:48:49.530Z,2.976,-77.521,91.1,4.4,mb,,,,0.8,us,usp0003nbn,2014-11-07T00:43:00.434Z,"27 km NE of Timbiquí, Colombia",earthquake,,13.7,,2,reviewed,us,us
1988-11-03T01:09:40.200Z,6.829,-73.008,153.8,3.9,mb,,,,1.4,us,usp0003nff,2014-11-07T00:43:03.227Z,"9 km NNW of Cepitá, Colombia",earthquake,,8.9,,1,reviewed,us,us
1988-11-06T17:03:01.530Z,8.28,-73.151,181.6,4.5,mb,,,,0.9,us,usp0003nmd,2014-11-07T00:43:05.146Z,"4 km S of Hacarí, Colombia",earthquake,,27.5,,3,reviewed,us,us
1988-11-10T15:42:20.520Z,3.807,-75.375,33,4.2,mb,,,,1.4,us,usp0003nrp,2014-11-07T00:43:05.756Z,"15 km NE of Chaparral, Colombia",earthquake,,,,1,reviewed,us,us
1988-11-14T10:06:59.130Z,-4.893,-77.46,73.3,4.5,mb,,,,0.8,us,usp0003nuv,2014-11-07T00:43:06.267Z,"87 km W of Barranca, Peru",earthquake,,17.8,,2,reviewed,us,us
1988-11-22T21:45:59.680Z,-3.871,-80.047,33,4.5,mb,,,,1,us,usp0003p3k,2014-11-07T00:43:08.521Z,"26 km SE of Matapalo, Peru",earthquake,,,,3,reviewed,us,us
1988-11-26T18:40:12.260Z,6.696,-77.535,5,5.4,mw,,,,1,us,usp0003p7m,2022-04-28T20:31:50.212Z,"51 km SSE of Juradó, Colombia",earthquake,,,,,reviewed,us,hrv
1988-11-29T11:23:38.710Z,5.1,-76.572,85.2,5.7,mw,,,,0.9,us,usp0003pbh,2022-04-28T20:32:21.530Z,"8 km E of Condoto, Colombia",earthquake,,,,,reviewed,us,hrv
1988-12-09T20:29:29.120Z,-2.867,-77.706,26.6,5.4,mw,,,,1,us,usp0003pqm,2022-04-28T20:28:59.316Z,"68 km SE of Sucúa, Ecuador",earthquake,,6.1,,,reviewed,us,hrv
1988-12-11T08:49:33.880Z,-2.579,-77.695,56.1,5.2,mb,,,,1,us,usp0003pru,2014-11-07T00:43:16.896Z,"54 km ESE of Sucúa, Ecuador",earthquake,,6.5,,37,reviewed,us,us
1988-12-11T09:05:22.630Z,-2.45,-77.524,79.8,4.7,mb,,,,1,us,usp0003prv,2014-11-07T00:43:16.905Z,"67 km ESE of Macas, Ecuador",earthquake,,9.9,,6,reviewed,us,us
1988-12-11T18:04:36.340Z,8.991,-77.896,68.4,4.8,mb,,,,0.8,us,usp0003ps7,2014-11-07T00:43:16.939Z,"15 km SSE of Ustupo, Panama",earthquake,,11.4,,23,reviewed,us,us
1988-12-13T02:47:42.370Z,-2.787,-77.93,33,4.3,mb,,,,1.3,us,usp0003ptj,2014-11-07T00:43:17.073Z,"45 km SE of Sucúa, Ecuador",earthquake,,,,1,reviewed,us,us
1988-12-21T16:37:56.880Z,7.047,-73.198,175,4.2,mb,,,,0.6,us,usp0003q20,2014-11-07T00:43:18.231Z,"3 km SW of Girón, Colombia",earthquake,,7.9,,2,reviewed,us,us
1988-12-24T17:57:59.110Z,7.102,-72.272,51.4,4.6,mb,,,,0.8,us,usp0003q5e,2014-11-07T00:43:19.087Z,"21 km WNW of Cubará, Colombia",earthquake,,24.2,,3,reviewed,us,us
1988-12-25T18:52:14.200Z,7.058,-72.775,107.8,4.4,mb,,,,0.6,us,usp0003q6a,2014-11-07T00:43:19.166Z,"15 km SW of Chitagá, Colombia",earthquake,,23.3,,2,reviewed,us,us
1988-12-31T20:58:31.090Z,5.074,-75.78,118.4,4.8,mb,,,,1,us,usp0003qcr,2014-11-07T00:43:19.896Z,"1 km SE of San José, Colombia",earthquake,,3.5,,45,reviewed,us,us
1989-01-05T06:39:34.150Z,8.898,-77.425,33,4.8,mb,,,,1,us,usp0003qhw,2014-11-07T00:43:23.928Z,"25 km N of Puerto Obaldía, Panama",earthquake,,,,17,reviewed,us,us
1989-01-07T09:39:33.430Z,6.81,-72.979,166.7,5,mb,,,,0.9,us,usp0003qm3,2014-11-07T00:43:24.623Z,"6 km N of Cepitá, Colombia",earthquake,,5.5,,15,reviewed,us,us
1989-01-17T11:20:43.540Z,5.468,-79.195,10,5.1,mw,,,,1.5,us,usp0003qy3,2016-11-09T21:41:32.566Z,"210 km WNW of Pizarro, Colombia",earthquake,,,,,reviewed,us,hrv
1989-01-29T01:37:18.550Z,6.914,-72.883,135.2,4.7,mb,,,,0.9,us,usp0003rb4,2014-11-07T00:43:29.385Z,"5 km NW of Guaca, Colombia",earthquake,,25.1,,7,reviewed,us,us
1989-01-30T07:45:44.540Z,7.882,-72.07,39.8,5.4,mb,,,,0.8,us,usp0003rcf,2022-04-28T20:28:42.579Z,"18 km ENE of Táriba, Venezuela",earthquake,,3.4,,65,reviewed,us,us
1989-02-04T18:32:13.080Z,7.957,-72.054,46.4,4.7,mb,,,,0.8,us,usp0003rj4,2014-11-07T00:43:33.494Z,"Colombia-Venezuela border region",earthquake,,6.7,,30,reviewed,us,us
1989-02-08T11:34:25.200Z,-1.561,-77.422,193.6,4.5,mb,,,,0.8,us,usp0003rnu,2014-11-07T00:43:34.898Z,"62 km ENE of Palora, Ecuador",earthquake,,9.3,,4,reviewed,us,us
1989-02-11T00:52:23.420Z,6.837,-73.004,163.6,4.4,mb,,,,0.8,us,usp0003rsf,2014-11-07T00:43:35.660Z,"9 km NNW of Cepitá, Colombia",earthquake,,14.2,,5,reviewed,us,us
1989-02-11T12:49:40.380Z,7.931,-72.214,33,4.4,mb,,,,0.9,us,usp0003rt5,2014-11-07T00:43:35.768Z,"12 km SSE of Colón, Venezuela",earthquake,,,,1,reviewed,us,us
1989-02-12T20:03:16.740Z,2.742,-79.727,33,5.1,mw,,,,1.2,us,usp0003ruk,2016-11-09T21:51:49.283Z,"141 km WNW of Salahonda, Colombia",earthquake,,,,,reviewed,us,hrv
1989-02-14T22:25:41.480Z,7.034,-72.885,142,4.6,mb,,,,1.2,us,usp0003rx9,2014-11-07T00:43:36.449Z,"5 km NNE of Santa Bárbara, Colombia",earthquake,,20.3,,3,reviewed,us,us
1989-02-15T10:46:09.220Z,5.829,-77.742,33,4.9,mb,,,,1.5,us,usp0003ry1,2014-11-07T00:43:36.521Z,"53 km WNW of Nuquí, Colombia",earthquake,,,,6,reviewed,us,us
1989-02-18T21:10:30.760Z,7.381,-77.823,33,4.4,mb,,,,1.5,us,usp0003s1q,2014-11-07T00:43:36.941Z,"31 km NNW of Juradó, Colombia",earthquake,,,,2,reviewed,us,us
1989-02-23T03:05:38.790Z,3.076,-78.591,18.7,4.9,mb,,,,1.2,us,usp0003s77,2014-11-07T00:43:37.998Z,"64 km NNW of Mosquera, Colombia",earthquake,,4.6,,28,reviewed,us,us
1989-02-26T10:12:29.210Z,-4.852,-76.748,33,4.8,mb,,,,1,us,usp0003sc7,2020-04-16T19:30:32.268Z,"8 km WSW of Barranca, Peru",earthquake,,,,10,reviewed,us,us
1989-02-27T23:46:22.370Z,6.897,-72.804,141.2,4.9,mb,,,,1,us,usp0003sdn,2014-11-07T00:43:38.741Z,"6 km ENE of Guaca, Colombia",earthquake,,7.2,,6,reviewed,us,us
1989-03-01T13:31:22.160Z,-4.372,-80.564,33,4.8,mb,,,,1.3,us,usp0003sfx,2014-11-07T00:43:41.487Z,"37 km SSE of Papayal, Peru",earthquake,,,,1,reviewed,us,us
1989-03-02T11:32:54.830Z,-4.246,-78.121,40.7,4.9,mb,,,,1.1,us,usp0003sgp,2014-11-07T00:43:42.052Z,"84 km ESE of Yantzaza, Ecuador",earthquake,,,,12,reviewed,us,us
1989-03-02T14:10:28.570Z,-0.593,-77.514,41.5,5,mb,,,,1,us,usp0003sh0,2014-11-07T00:43:42.697Z,"43 km WNW of Boca Suno, Ecuador",earthquake,,8.4,,15,reviewed,us,us
1989-03-06T11:44:05.430Z,-3.111,-80.488,38.7,4.7,mb,,,,0.9,us,usp0003snr,2014-11-07T00:43:46.825Z,"49 km NNW of Aguas Verdes, Peru",earthquake,,,,12,reviewed,us,us
1989-03-24T09:49:36.480Z,6.748,-76.472,13.5,4,mb,,,,1.2,us,usp0003t8j,2014-11-07T00:43:50.828Z,"35 km SW of Dabeiba, Colombia",earthquake,,5.2,,2,reviewed,us,us
1989-03-25T03:37:35.600Z,6.614,-76.59,13.9,3.5,ms,,,,1,us,usp0003t97,2014-11-07T00:43:51.041Z,"33 km E of Bellavista, Colombia",earthquake,,4.9,,1,reviewed,us,us
1989-03-25T16:31:42.920Z,6.762,-73.105,161.6,4.9,mb,,,,1,us,usp0003t9q,2014-11-07T00:43:51.074Z,"3 km NNW of Jordán, Colombia",earthquake,,4.5,,17,reviewed,us,us
1989-03-26T23:58:55.670Z,5.557,-77.593,10,4.8,mb,,,,0.9,us,usp0003tbf,2014-11-07T00:43:51.367Z,"39 km WSW of Nuquí, Colombia",earthquake,,,,2,reviewed,us,us
1989-03-31T05:45:58.110Z,5.584,-77.483,26.6,4.8,mb,,,,1.4,us,usp0003tg1,2014-11-07T00:43:51.898Z,"27 km WSW of Nuquí, Colombia",earthquake,,8.8,,2,reviewed,us,us
1989-04-02T21:30:30.750Z,6.602,-73.416,188.9,4.4,mb,,,,1.5,us,usp0003tjm,2014-11-07T00:43:55.149Z,"13 km WNW of Hato, Colombia",earthquake,,12,,2,reviewed,us,us
1989-04-07T12:54:41.610Z,6.809,-73.036,150.6,4.9,mb,,,,1.1,us,usp0003tpt,2014-11-07T00:43:57.996Z,"9 km NW of Cepitá, Colombia",earthquake,,7.5,,22,reviewed,us,us
1989-04-14T07:56:45.120Z,6.954,-72.998,150.3,4.6,mb,,,,1,us,usp0003tyf,2014-11-07T00:43:59.923Z,"6 km ESE of Piedecuesta, Colombia",earthquake,,15.5,,4,reviewed,us,us
1989-04-20T12:13:59.670Z,7.003,-76.214,34.1,4.2,mb,,,,1.5,us,usp0003u60,2014-11-07T00:44:00.875Z,"6 km E of Dabeiba, Colombia",earthquake,,19.4,,1,reviewed,us,us
1989-04-29T22:01:45.720Z,-0.903,-80.406,33,4.6,mb,,,,1.3,us,usp0003ung,2014-11-07T00:44:03.202Z,"5 km ENE of Rocafuerte, Ecuador",earthquake,,,,7,reviewed,us,us
1989-04-30T00:29:44.990Z,11.297,-68.071,10,4.9,mb,,,,1.3,us,usp0003unr,2014-11-07T00:44:03.218Z,"46 km NNE of Chichiriviche, Venezuela",earthquake,,,,18,reviewed,us,us
1989-04-30T08:22:54.010Z,10.96,-68.325,20.3,6,ms,,,,1,us,usp0003upc,2022-04-28T20:22:25.163Z,"6 km WNW of Chichiriviche, Venezuela",earthquake,,,,31,reviewed,us,us
1989-04-30T09:30:06.490Z,11.758,-68.416,10,4.6,mb,,,,1.2,us,usp0003upe,2014-11-07T00:44:03.682Z,"44 km SSW of Dorp Tera Kora, Bonaire, Saint Eustatius and Saba ",earthquake,,,,3,reviewed,us,us
1989-04-30T21:24:52.680Z,11.238,-68.053,10,4.6,mb,,,,1.3,us,usp0003uq7,2014-11-07T00:44:03.780Z,"41 km NE of Chichiriviche, Venezuela",earthquake,,,,3,reviewed,us,us
1989-05-02T01:06:12.350Z,7.238,-76.371,88.5,3.6,mb,,,,0.7,us,usp0003uru,2014-11-07T00:44:06.191Z,"7 km E of Mutatá, Colombia",earthquake,,12.5,,1,reviewed,us,us
1989-05-02T05:49:36.760Z,0.41,-80.422,33,4.3,mb,,,,1,us,usp0003us5,2014-11-07T00:44:06.363Z,"50 km WSW of Muisne, Ecuador",earthquake,,,,5,reviewed,us,us
1989-05-03T03:40:48.010Z,-1.057,-78.251,10,4.4,mb,,,,1.2,us,usp0003utt,2014-11-07T00:44:07.602Z,"35 km ENE of Píllaro, Ecuador",earthquake,,,,3,reviewed,us,us
1989-05-04T00:22:06.740Z,11.038,-68.27,15.5,5.5,mw,,,,1,us,usp0003uvd,2022-04-28T20:16:58.204Z,"12 km N of Chichiriviche, Venezuela",earthquake,,4.2,,,reviewed,us,hrv
1989-05-05T08:11:38.900Z,3.189,-76.331,10.4,3.2,mb,,,,1,us,usp0003ux8,2014-11-07T00:44:09.058Z,"3 km SSW of Padilla, Colombia",earthquake,,5.4,,1,reviewed,us,us
1989-05-19T02:46:47.960Z,-1.71,-77.832,163.9,4.7,mb,,,,0.7,us,usp0003vcp,2014-11-07T00:44:13.129Z,"14 km E of Palora, Ecuador",earthquake,,3.6,,37,reviewed,us,us
1989-05-23T17:52:21.200Z,-2.777,-77.431,118,4.5,mb,,,,0.9,us,usp0003vjq,2014-11-07T00:44:14.277Z,"89 km ESE of Sucúa, Ecuador",earthquake,,7.5,,5,reviewed,us,us
1989-05-25T15:30:21.730Z,-1.392,-79.285,38.1,4.9,mb,,,,1.2,us,usp0003vmz,2014-11-07T00:44:14.666Z,"20 km ENE of Ventanas, Ecuador",earthquake,,13.5,,17,reviewed,us,us
1989-05-31T04:15:14.860Z,6.804,-73.023,171.5,5.1,mb,,,,0.8,us,usp0003vu1,2014-11-07T00:44:15.659Z,"7 km NW of Cepitá, Colombia",earthquake,,,,20,reviewed,us,us
1989-06-01T21:14:09.940Z,9.604,-74.27,34.1,4.7,mb,,,,1.2,us,usp0003vw6,2014-11-07T00:44:17.961Z,"25 km SSE of Nueva Granada, Colombia",earthquake,,17.6,,12,reviewed,us,us
1989-06-02T14:02:17.340Z,11.8,-73.147,60.1,4.5,mb,,,,0.9,us,usp0003vx4,2014-11-07T00:44:19.620Z,"38 km NW of Riohacha, Colombia",earthquake,,10.4,,5,reviewed,us,us
1989-06-10T09:09:53.950Z,-1.691,-77.7,182.9,3.9,mb,,,,1.2,us,usp0003w52,2014-11-07T00:44:21.996Z,"29 km E of Palora, Ecuador",earthquake,,8.8,,2,reviewed,us,us
1989-06-15T15:51:58.600Z,6.8,-73.019,162,5.3,mw,,,,0.9,us,usp0003w9x,2016-11-09T22:46:03.331Z,"7 km NW of Cepitá, Colombia",earthquake,,,,,reviewed,us,hrv
1989-06-18T21:11:58.870Z,2.023,-79.017,33,4.7,mb,,,,1.4,us,usp0003wds,2014-11-07T00:44:23.392Z,"35 km NW of Tumaco, Colombia",earthquake,,,,5,reviewed,us,us
1989-06-19T06:03:52.860Z,5.584,-74.386,117.4,4.4,mb,,,,0.9,us,usp0003we2,2014-11-07T00:44:23.419Z,"14 km NNW of Yacopí, Colombia",earthquake,,5.1,,13,reviewed,us,us
1989-06-24T15:02:07.740Z,1.974,-79.066,25.2,5.3,mb,,,,1.1,us,usp0003wkn,2014-11-07T00:44:24.008Z,"36 km WNW of Tumaco, Colombia",earthquake,,,,43,reviewed,us,us
1989-06-25T20:37:32.460Z,1.134,-79.616,15.1,6.3,mw,,,,1,us,usp0003wnd,2022-04-28T20:16:22.145Z,"19 km NNE of Esmeraldas, Ecuador",earthquake,,,,,reviewed,us,nc
1989-06-26T12:21:07.610Z,6.833,-73.009,163.4,4.7,mb,,,,1.1,us,usp0003wp7,2014-11-07T00:44:24.356Z,"9 km NNW of Cepitá, Colombia",earthquake,,8.4,,6,reviewed,us,us
1989-06-26T14:01:14.560Z,-2.322,-79.329,114.4,4.8,mb,,,,0.9,us,usp0003wpa,2014-11-07T00:44:24.362Z,"11 km N of La Troncal, Ecuador",earthquake,,13.7,,4,reviewed,us,us
1989-06-28T15:16:18.410Z,4.535,-76.066,129.4,4.7,mb,,,,0.9,us,usp0003wrk,2014-11-07T00:44:24.605Z,"3 km WNW of La Victoria, Colombia",earthquake,,5.6,,7,reviewed,us,us
1989-07-02T14:07:27.330Z,-1.385,-77.977,190.4,4.5,mb,,,,0.6,us,usp0003ww5,2014-11-07T00:44:29.216Z,"11 km NNE of Puyo, Ecuador",earthquake,,4.7,,5,reviewed,us,us
1989-07-15T03:45:15.940Z,6.784,-73.144,168.1,3.8,mb,,,,0.3,us,usp0003xb5,2014-11-07T00:44:33.229Z,"7 km NW of Jordán, Colombia",earthquake,,6,,1,reviewed,us,us
1989-07-17T21:53:54.030Z,2.463,-79.551,15.5,4.3,mb,,,,0.7,us,usp0003xdt,2014-11-07T00:44:33.460Z,"109 km WNW of Salahonda, Colombia",earthquake,,5.6,,2,reviewed,us,us
1989-07-18T06:38:39.790Z,2.431,-79.731,10,3.4,ms,,,,1.4,us,usp0003xe8,2014-11-07T00:44:33.489Z,"126 km NW of Tumaco, Colombia",earthquake,,,,1,reviewed,us,us
1989-07-21T02:52:58.610Z,-1.371,-77.682,181.3,4.5,mb,,,,1,us,usp0003xh7,2014-11-07T00:44:33.876Z,"38 km ENE of Puyo, Ecuador",earthquake,,4.7,,8,reviewed,us,us
1989-07-23T15:33:37.010Z,7.296,-77.164,33,4.2,mb,,,,0.7,us,usp0003xma,2014-11-07T00:44:34.235Z,"17 km SSW of Riosucio, Colombia",earthquake,,,,1,reviewed,us,us
1989-07-23T19:19:41.380Z,0.371,-80.459,33,4.8,mb,,,,1.1,us,usp0003xmk,2014-11-07T00:44:34.253Z,"55 km WSW of Muisne, Ecuador",earthquake,,,,1,reviewed,us,us
1989-07-29T11:28:30.570Z,1.565,-79.693,43.9,4.8,mb,,,,0.7,us,usp0003xtt,2014-11-07T00:44:35.273Z,"67 km N of Esmeraldas, Ecuador",earthquake,,15.3,,3,reviewed,us,us
1989-08-12T03:55:43.470Z,-1.413,-77.824,169.7,4.5,mb,,,,0.8,us,usp0003ycr,2014-11-07T00:44:41.624Z,"21 km ENE of Puyo, Ecuador",earthquake,,4.9,,4,reviewed,us,us
1989-08-15T16:47:33.700Z,10.359,-72.964,90.8,5.1,mb,,,,1.2,us,usp0003ygn,2014-11-07T00:44:43.195Z,"8 km ESE of Manaure Balcón del Cesar, Colombia",earthquake,,13.4,,2,reviewed,us,us
1989-08-16T00:17:21.760Z,-2.268,-77.606,41.9,4.9,mb,,,,1.1,us,usp0003yh4,2014-11-07T00:44:43.256Z,"56 km E of Macas, Ecuador",earthquake,,7.8,,16,reviewed,us,us
1989-08-22T00:42:02.840Z,6.762,-72.967,156.5,4.9,mb,,,,1,us,usp0003yrd,2014-11-07T00:44:44.395Z,"1 km NE of Cepitá, Colombia",earthquake,,,,40,reviewed,us,us
1989-08-22T02:23:34.690Z,6.662,-73.259,189.1,5,mb,,,,1.3,us,usp0003yrj,2014-11-07T00:44:44.419Z,"4 km NE of Galán, Colombia",earthquake,,6.2,,10,reviewed,us,us
1989-08-22T18:07:28.520Z,-2.355,-79.893,33,4.3,mb,,,,0.8,us,usp0003ysb,2014-11-07T00:44:44.516Z,"17 km S of Guayaquil, Ecuador",earthquake,,,,1,reviewed,us,us
1989-08-26T02:59:54.080Z,4.295,-76.61,113.8,4.6,mb,,,,1.3,us,usp0003yx3,2014-11-07T00:44:45.005Z,"33 km WNW of Trujillo, Colombia",earthquake,,11.7,,4,reviewed,us,us
1989-08-30T09:07:01.150Z,6.74,-73.563,187.8,4.4,mb,,,,1,us,usp0003z21,2014-11-07T00:44:45.533Z,"7 km NW of El Carmen de Chucurí, Colombia",earthquake,,7,,3,reviewed,us,us
1989-08-31T16:02:10.250Z,3.879,-76.059,130.7,4.6,mb,,,,0.6,us,usp0003z3e,2014-11-07T00:44:45.697Z,"17 km NNW of La Cumbre, Colombia",earthquake,,4.1,,2,reviewed,us,us
1989-09-09T01:40:35.770Z,2.435,-79.761,6.5,5.9,mw,,,,0.9,us,usp0003zc9,2022-04-28T20:11:08.345Z,"129 km WNW of Tumaco, Colombia",earthquake,,,,,reviewed,us,nc
1989-09-09T02:19:01.170Z,2.434,-79.657,10,4.7,mb,,,,1,us,usp0003zca,2014-11-07T00:44:50.961Z,"119 km WNW of Salahonda, Colombia",earthquake,,,,5,reviewed,us,us
1989-09-09T04:11:24.790Z,2.411,-79.658,10,4.3,mb,,,,0.8,us,usp0003zcd,2014-11-07T00:44:50.967Z,"118 km NW of Tumaco, Colombia",earthquake,,,,2,reviewed,us,us
1989-09-16T01:49:15.890Z,-0.592,-77.469,10,5.4,mb,,,,1.1,us,usp0003zmr,2022-04-28T20:11:28.563Z,"38 km WNW of Boca Suno, Ecuador",earthquake,,,,49,reviewed,us,us
1989-09-22T05:43:18.010Z,-3.836,-80.679,64.5,4.4,mb,,,,1.4,us,usp0003zvt,2014-11-07T00:44:53.708Z,"12 km NNW of Cañaveral, Peru",earthquake,,18.2,,3,reviewed,us,us
1989-09-23T11:11:53.110Z,6.886,-76.561,10,4.5,mb,,,,1.1,us,usp0003zx6,2014-11-07T00:44:53.825Z,"30 km ESE of Murindó, Colombia",earthquake,,,,8,reviewed,us,us
1989-09-23T12:19:33.080Z,6.513,-77.018,64.2,3.8,mb,,,,1.1,us,usp0003zx8,2014-11-07T00:44:53.831Z,"15 km WSW of Bellavista, Colombia",earthquake,,10.9,,1,reviewed,us,us
1989-09-24T20:37:12.070Z,6.989,-73.123,175.7,4.8,mb,,,,0.9,us,usp0003zzb,2014-11-07T00:44:54.055Z,"8 km W of Piedecuesta, Colombia",earthquake,,8.8,,1,reviewed,us,us
1989-10-02T15:22:01.940Z,4.854,-78.412,9.8,4.7,mb,,,,1,us,usp000408t,2014-11-07T00:44:57.793Z,"116 km W of Pizarro, Colombia",earthquake,,4.3,,7,reviewed,us,us
1989-10-05T15:39:31.490Z,-4.337,-80.913,33,4.4,mb,,,,1.3,us,usp00040c0,2014-11-07T00:44:58.982Z,"9 km SSW of La Breita, Peru",earthquake,,,,1,reviewed,us,us
1989-10-06T21:15:41.630Z,-0.676,-77.546,10,4.6,mb,,,,1.2,us,usp00040db,2014-11-07T00:44:59.535Z,"38 km NE of Archidona, Ecuador",earthquake,,,,4,reviewed,us,us
1989-10-07T01:17:58.300Z,-4.949,-78.039,81.8,4.3,mb,,,,1.1,us,usp00040dk,2014-11-07T00:44:59.588Z,"85 km NNE of La Peca, Peru",earthquake,,18.9,,1,reviewed,us,us
1989-10-09T10:03:19.490Z,-4.293,-77.563,35.4,5.5,mw,,,,1.4,us,usp00040g6,2022-04-28T20:08:55.700Z,"115 km WNW of Barranca, Peru",earthquake,,,,,reviewed,us,hrv
1989-10-11T14:42:09.370Z,2.94,-73.635,32.9,5,mb,,,,0.9,us,usp00040jq,2020-04-16T19:26:49.646Z,"24 km SSE of Vistahermosa, Colombia",earthquake,,5.1,,11,reviewed,us,us
1989-10-12T18:33:08.480Z,-2.12,-79.581,102.9,4.8,mb,,,,1.2,us,usp00040m3,2014-11-07T00:45:01.364Z,"2 km NE of Milagro, Ecuador",earthquake,,6.5,,16,reviewed,us,us
1989-10-24T04:27:19.590Z,0.934,-78.936,57.1,4.6,mb,,,,1.2,us,usp000416d,2014-11-07T00:45:04.309Z,"35 km S of Valdez, Ecuador",earthquake,,11.4,,3,reviewed,us,us
1989-10-24T17:29:42.460Z,-2.706,-77.702,37.5,5,mb,,,,1.2,us,usp0004176,2014-11-07T00:45:04.464Z,"58 km ESE of Sucúa, Ecuador",earthquake,,6.6,,13,reviewed,us,us
1989-10-25T05:56:13.070Z,-4.83,-81.072,38.7,4.7,mb,,,,1,us,usp0004180,2014-11-07T00:45:04.523Z,"8 km N of San Lucas ( Pueblo Nuevo de Colan), Peru",earthquake,,13.9,,5,reviewed,us,us
1989-10-25T15:06:48.160Z,8.805,-70.801,10,4.4,mb,,,,1.2,us,usp000418k,2014-11-07T00:45:04.574Z,"43 km W of Barinitas, Venezuela",earthquake,,,,2,reviewed,us,us
